X,Y,U,V,absV,
Rectangular zone
-1.734,1.33461,-4.46835e-006,-0.939555,0.939556,
-1.66512,1.33461,-0.110526,-0.423729,0.438505,
-1.59624,1.33461,-0.35015,-1.06673,1.12703,
-1.52736,1.33461,-0.272048,-0.122732,0.412777,
-1.45847,1.33461,-0.225033,-0.750304,0.788702,
-1.38959,1.33461,-0.490785,-0.955257,1.07608,
-1.32071,1.33461,-0.292561,-0.9271,0.974929,
-1.25183,1.33461,-0.769653,-1.10287,1.34576,
-1.18294,1.33461,-0.483618,-0.749779,0.898756,
-1.11406,1.33461,-0.88277,-0.860902,1.24113,
-1.04518,1.33461,-1.05474,-0.966673,1.43926,
-0.976296,1.33461,-1.04849,-0.688184,1.25491,
-0.907413,1.33461,-2.37115,-0.663578,2.46236,
-0.838531,1.33461,-1.14938,-0.486317,1.25329,
-0.769648,1.33461,-1.58184,-0.222771,1.59798,
-0.700766,1.33461,-1.51112,-0.0414613,1.51853,
-0.631884,1.33461,-1.13075,0.104269,1.14777,
-0.563001,1.33461,-1.41764,0.402443,1.47407,
-0.494119,1.33461,-1.09491,0.766913,1.33681,
-0.425236,1.33461,-1.28629,1.0672,1.67152,
-0.356354,1.33461,-1.15103,1.00894,1.53283,
-0.287471,1.33461,-0.659106,1.1143,1.32528,
-0.218589,1.33461,-0.903064,1.90972,2.11762,
-0.149706,1.33461,-0.387701,1.42371,1.48091,
-0.080824,1.33461,-0.201581,1.50203,1.52182,
-0.0119416,1.33461,-0.0346868,1.54211,1.54722,
0.0569409,1.33461,0.0989297,1.21001,1.21673,
0.125823,1.33461,0.200678,0.774137,0.799754,
0.194706,1.33461,0.243448,0.76314,0.801347,
0.263588,1.33461,0.957523,1.66458,1.92556,
0.332471,1.33461,0.774516,1.48538,1.72283,
0.401353,1.33461,0.490377,0.62652,0.857599,
0.470236,1.33461,0.641863,0.273846,0.698874,
0.539118,1.33461,0.69153,0.408468,0.81131,
0.608,1.33461,1.87107,0.115843,1.88651,
0.676883,1.33461,0.997603,0.0159124,1.00459,
0.745765,1.33461,1.08183,0.179423,1.10124,
0.814648,1.33461,1.75683,-0.439732,1.8143,
0.88353,1.33461,1.41988,-0.277827,1.45102,
0.952413,1.33461,0.971396,-0.292272,1.0283,
1.0213,1.33461,1.32263,-0.729061,1.51196,
1.09018,1.33461,1.17519,-0.551292,1.30292,
1.15906,1.33461,0.705364,-0.432056,0.830155,
1.22794,1.33461,1.01654,-0.943529,1.38848,
1.29682,1.33461,0.709681,-0.414613,0.825392,
1.36571,1.33461,0.672465,-0.526585,0.88108,
1.43459,1.33461,0.708823,-0.552909,0.906486,
1.50347,1.33461,0.743607,-0.527564,0.918359,
1.57235,1.33461,0.93155,-0.363871,1.0468,
1.64124,1.33461,0.335911,-0.473617,0.584195,
-1.734,1.3791,-1.43779e-007,0.0242425,0.0242429,
-1.66512,1.3791,-0.165124,-0.522826,0.610865,
-1.59624,1.3791,-0.516041,-0.390573,0.649606,
-1.52736,1.3791,-0.0242446,-0.690408,0.746039,
-1.45847,1.3791,-0.287159,-0.569438,0.640142,
-1.38959,1.3791,-0.407161,-0.637898,0.762903,
-1.32071,1.3791,-0.497941,-0.85391,0.994602,
-1.25183,1.3791,-0.500338,-0.964124,1.08909,
-1.18294,1.3791,-0.837695,-1.15343,1.43116,
-1.11406,1.3791,-0.39878,-0.135634,0.432797,
-1.04518,1.3791,-0.83119,-0.615359,1.04652,
-0.976296,1.3791,-0.903038,-0.473107,1.01957,
-0.907413,1.3791,-1.24368,-0.681325,1.41818,
-0.838531,1.3791,-0.741257,-0.235659,0.778981,
-0.769648,1.3791,-0.852924,-0.238019,0.888222,
-0.700766,1.3791,-0.731754,-0.0131447,0.733691,
-0.631884,1.3791,-1.78331,0.209321,1.79629,
-0.563001,1.3791,-1.65271,0.431607,1.71123,
-0.494119,1.3791,-1.14763,0.671689,1.3308,
-0.425236,1.3791,-1.25018,0.681151,1.42523,
-0.356354,1.3791,-0.430165,0.565842,0.722279,
-0.287471,1.3791,-1.30418,1.52623,2.00764,
-0.218589,1.3791,-0.61707,0.81396,1.34536,
-0.149706,1.3791,-0.461587,2.17422,2.22469,
-0.080824,1.3791,-0.318755,1.88533,1.9123,
-0.0119416,1.3791,0.000671331,1.4938,1.50469,
0.0569409,1.3791,0.191624,1.29763,1.31623,
0.125823,1.3791,0.634754,1.58138,1.70702,
0.194706,1.3791,0.479563,1.13867,1.23736,
0.263588,1.3791,0.5826,0.937685,1.10629,
0.332471,1.3791,0.882697,1.26196,1.59608,
0.401353,1.3791,1.23226,1.18833,1.71222,
0.470236,1.3791,1.07482,0.712081,1.29195,
0.539118,1.3791,1.77569,0.519603,1.85062,
0.608,1.3791,1.00457,0.337448,1.07094,
0.676883,1.3791,0.73852,0.145356,0.760286,
0.745765,1.3791,0.685232,0.0821322,0.714802,
0.814648,1.3791,1.00876,0.0594113,1.10205,
0.88353,1.3791,1.16733,-0.272282,1.19873,
0.952413,1.3791,1.15227,-0.325932,1.20715,
1.0213,1.3791,0.738555,-0.403228,0.841776,
1.09018,1.3791,0.659949,-0.449313,0.819895,
1.15906,1.3791,0.862617,-0.814388,1.19145,
1.22794,1.3791,0.423816,-0.187706,0.464266,
1.29682,1.3791,0.460144,-0.366335,0.599093,
1.36571,1.3791,0.687899,-0.777775,1.04327,
1.43459,1.3791,1.28617,-0.426469,1.37457,
1.50347,1.3791,0.375042,-0.298294,0.48142,
1.57235,1.3791,0.615841,-0.679673,0.927945,
1.64124,1.3791,0.365482,-0.440932,0.579754,
-1.734,1.42358,0.0725306,-0.706341,0.756761,
-1.66512,1.42358,-0.112869,-0.404291,0.47202,
-1.59624,1.42358,-0.163362,-0.629851,0.658898,
-1.52736,1.42358,-0.329435,-0.722622,0.79422,
-1.45847,1.42358,-0.284652,-0.446811,0.554973,
-1.38959,1.42358,-0.317487,-0.811519,0.875374,
-1.32071,1.42358,-0.359532,-0.624594,0.72343,
-1.25183,1.42358,-0.549591,-0.722399,0.920433,
-1.18294,1.42358,-0.682847,-0.816665,1.07144,
-1.11406,1.42358,-0.855375,-0.729387,1.12526,
-1.04518,1.42358,-0.770682,-0.724484,1.05792,
-0.976296,1.42358,-0.839327,-0.858392,1.2009,
-0.907413,1.42358,-0.866387,-0.394307,0.959024,
-0.838531,1.42358,-1.00175,-0.344223,1.06718,
-0.769648,1.42358,-1.23082,-0.249096,1.25922,
-0.700766,1.42358,-1.12485,-0.0225635,1.12824,
-0.631884,1.42358,-1.0739,0.163754,1.11086,
-0.563001,1.42358,-1.25418,0.2226,1.28071,
-0.494119,1.42358,-1.14396,0.690273,1.38228,
-0.425236,1.42358,-0.994573,0.702121,1.21971,
-0.356354,1.42358,-0.831845,0.779452,1.14739,
-0.287471,1.42358,-0.415883,0.548809,0.689549,
-0.218589,1.42358,-0.415838,0.80409,0.905368,
-0.149706,1.42358,-0.604472,1.14359,1.29907,
-0.080824,1.42358,-0.230413,1.48465,1.50917,
-0.0119416,1.42358,-0.125568,1.76576,1.77022,
0.0569409,1.42358,0.355115,1.37968,1.43287,
0.125823,1.42358,0.495687,1.59119,1.66893,
0.194706,1.42358,0.810075,1.59175,1.79275,
0.263588,1.42358,0.329801,0.740165,0.813275,
0.332471,1.42358,0.9553,1.39497,1.71298,
0.401353,1.42358,0.625658,0.742357,1.01038,
0.470236,1.42358,1.13889,0.740595,1.36887,
0.539118,1.42358,1.24271,0.393795,1.30939,
0.608,1.42358,0.335064,0.560606,0.654563,
0.676883,1.42358,1.06309,0.103795,1.07164,
0.745765,1.42358,0.681069,0.120453,0.716921,
0.814648,1.42358,1.78503,-0.586488,1.88502,
0.88353,1.42358,0.509981,-0.105775,0.53411,
0.952413,1.42358,0.770037,-0.247077,0.809134,
1.0213,1.42358,0.712653,-0.278973,0.783023,
1.09018,1.42358,0.221923,-0.0747077,0.239036,
1.15906,1.42358,0.43206,-0.208908,0.520681,
1.22794,1.42358,1.24412,-0.202099,1.26476,
1.29682,1.42358,0.376694,-0.158816,0.470331,
1.36571,1.42358,0.504745,-0.29817,0.617782,
1.43459,1.42358,0.12213,-0.121587,0.187136,
1.50347,1.42358,0.460193,-0.541424,0.717686,
1.57235,1.42358,0.379613,0.0209943,0.406832,
1.64124,1.42358,0.800172,-0.323763,0.867623,
-1.734,1.46807,-5.91811e-005,-0.338017,0.338029,
-1.66512,1.46807,0.1618,0.00584861,0.179448,
-1.59624,1.46807,-0.23599,-0.752022,0.79131,
-1.52736,1.46807,-0.155187,-0.637131,0.680335,
-1.45847,1.46807,-0.378058,-0.5008,0.629387,
-1.38959,1.46807,-0.433675,-0.347561,0.559203,
-1.32071,1.46807,-0.393691,-0.537926,0.671635,
-1.25183,1.46807,-0.470166,-0.62826,0.78761,
-1.18294,1.46807,-0.921801,-0.848036,1.2704,
-1.11406,1.46807,-0.763734,-0.584677,0.964204,
-1.04518,1.46807,-0.827777,-0.746687,1.11488,
-0.976296,1.46807,-1.11787,-0.376813,1.18856,
-0.907413,1.46807,-0.667578,-0.162914,0.70784,
-0.838531,1.46807,-0.863838,-0.1951,0.887457,
-0.769648,1.46807,-1.37905,-0.102392,1.38606,
-0.700766,1.46807,-2.01621,-0.084191,2.01973,
-0.631884,1.46807,-0.926288,0.0347896,0.932475,
-0.563001,1.46807,-1.27932,0.465838,1.36584,
-0.494119,1.46807,-0.849084,0.371799,0.928122,
-0.425236,1.46807,-0.325506,0.521875,0.625857,
-0.356354,1.46807,-0.671985,0.531155,0.867552,
-0.287471,1.46807,-0.773601,1.13096,1.37711,
-0.218589,1.46807,-0.483434,0.927875,1.04823,
-0.149706,1.46807,-0.356142,1.25699,1.31022,
-0.080824,1.46807,-0.161827,1.2539,1.27133,
-0.0119416,1.46807,0.00296267,1.37562,1.37622,
0.0569409,1.46807,0.268535,1.43898,1.46385,
0.125823,1.46807,0.385694,1.58332,1.63327,
0.194706,1.46807,0.129697,0.621257,0.635889,
0.263588,1.46807,0.393552,0.871241,0.956848,
0.332471,1.46807,0.531362,0.836826,0.992205,
0.401353,1.46807,0.442332,0.437006,0.622989,
0.470236,1.46807,0.777322,0.535242,0.972917,
0.539118,1.46807,1.41321,0.627294,1.55097,
0.608,1.46807,1.11318,0.312681,1.22809,
0.676883,1.46807,1.04965,0.0715551,1.05605,
0.745765,1.46807,1.10026,0.0888818,1.11075,
0.814648,1.46807,1.13831,-0.161233,1.15668,
0.88353,1.46807,1.03119,0.0939938,1.0527,
0.952413,1.46807,0.868479,-0.276488,0.91336,
1.0213,1.46807,1.03035,-0.190517,1.04825,
1.09018,1.46807,1.07961,-0.342942,1.13916,
1.15906,1.46807,0.796691,-0.536685,0.962701,
1.22794,1.46807,0.692525,-0.434224,0.818753,
1.29682,1.46807,0.47148,-0.603129,0.772245,
1.36571,1.46807,0.539136,-0.41422,0.694712,
1.43459,1.46807,0.595225,-0.388228,0.710647,
1.50347,1.46807,0.626112,-0.440007,0.807238,
1.57235,1.46807,0.749375,-0.416611,0.859171,
1.64124,1.46807,0.717804,-0.609945,0.949021,
-1.734,1.51256,-0.0899856,-0.230473,0.277369,
-1.66512,1.51256,-0.15967,-0.206338,0.276547,
-1.59624,1.51256,-0.216701,-0.597798,0.658696,
-1.52736,1.51256,-0.291155,-0.562067,0.636902,
-1.45847,1.51256,-0.298762,-0.465994,0.596902,
-1.38959,1.51256,-0.196958,-0.532679,0.578329,
-1.32071,1.51256,-0.430307,-0.602755,0.740596,
-1.25183,1.51256,-0.659942,-0.790741,1.03274,
-1.18294,1.51256,-1.08642,-0.782062,1.34123,
-1.11406,1.51256,-0.41446,-0.296982,0.509951,
-1.04518,1.51256,-0.659731,-0.408744,0.779819,
-0.976296,1.51256,-0.851367,-0.416576,0.948006,
-0.907413,1.51256,-0.649418,-0.661664,0.929455,
-0.838531,1.51256,-1.07766,-0.433552,1.16994,
-0.769648,1.51256,-0.768775,-0.102308,0.78137,
-0.700766,1.51256,-0.931259,-0.0395074,0.934279,
-0.631884,1.51256,-1.04371,0.163471,1.06046,
-0.563001,1.51256,-0.941487,0.331152,1.00168,
-0.494119,1.51256,-0.944702,0.595461,1.1293,
-0.425236,1.51256,-1.06959,0.814262,1.34463,
-0.356354,1.51256,-0.41588,0.468863,0.629602,
-0.287471,1.51256,-0.336197,0.631043,0.725505,
-0.218589,1.51256,-0.471835,0.902548,1.0222,
-0.149706,1.51256,-0.618913,1.24608,1.41491,
-0.080824,1.51256,-0.266049,1.34586,1.3754,
-0.0119416,1.51256,-0.0152236,0.902437,0.902789,
0.0569409,1.51256,-0.113856,1.23035,1.23878,
0.125823,1.51256,0.116274,1.12581,1.13476,
0.194706,1.51256,0.186167,0.31343,0.364598,
0.263588,1.51256,0.593034,0.969357,1.13831,
0.332471,1.51256,0.706414,1.02749,1.25302,
0.401353,1.51256,0.393604,0.620933,0.735393,
0.470236,1.51256,0.853088,0.600494,1.0569,
0.539118,1.51256,1.06984,0.553912,1.21878,
0.608,1.51256,0.394286,0.604139,0.726114,
0.676883,1.51256,1.03042,0.104676,1.0392,
0.745765,1.51256,1.24223,0.289968,1.33423,
0.814648,1.51256,1.31478,0.01023,1.31718,
0.88353,1.51256,1.00282,0.201975,1.02981,
0.952413,1.51256,1.17651,-0.49116,1.27529,
1.0213,1.51256,0.676424,-0.242175,0.7196,
1.09018,1.51256,0.396086,-0.447507,0.601946,
1.15906,1.51256,0.858999,-0.414932,0.956003,
1.22794,1.51256,0.616835,-0.254686,0.667941,
1.29682,1.51256,1.10823,-0.565194,1.24612,
1.36571,1.51256,0.803764,-0.5224,0.959877,
1.43459,1.51256,0.685429,-0.473296,0.835474,
1.50347,1.51256,0.400442,-0.295558,0.599444,
1.57235,1.51256,0.269072,0.16563,0.40132,
1.64124,1.51256,0.303997,-0.324453,0.450332,
-1.734,1.55704,-0.0455464,0.0304766,0.131224,
-1.66512,1.55704,-0.198963,-0.413426,0.466873,
-1.59624,1.55704,-0.22404,-0.333464,0.40539,
-1.52736,1.55704,-0.126395,-0.709434,0.723035,
-1.45847,1.55704,-0.316103,-0.708499,0.785226,
-1.38959,1.55704,-0.348212,-0.517574,0.649807,
-1.32071,1.55704,-0.203913,-0.15493,0.277565,
-1.25183,1.55704,-0.12161,-0.212565,0.330722,
-1.18294,1.55704,-0.431192,-0.645597,0.777558,
-1.11406,1.55704,-0.122221,0.0971167,0.158511,
-1.04518,1.55704,-0.681081,-0.438494,0.840423,
-0.976296,1.55704,-1.0426,-0.468327,1.15275,
-0.907413,1.55704,-0.719476,-0.303349,0.781811,
-0.838531,1.55704,-0.763882,-0.204432,0.795149,
-0.769648,1.55704,-1.03983,-0.244577,1.0704,
-0.700766,1.55704,-0.793078,-0.0220563,0.799691,
-0.631884,1.55704,-0.94497,0.108552,0.951261,
-0.563001,1.55704,-0.999606,0.282916,1.04064,
-0.494119,1.55704,-0.42335,0.335104,0.541911,
-0.425236,1.55704,-0.446929,0.573825,0.762082,
-0.356354,1.55704,-0.741987,1.01863,1.2708,
-0.287471,1.55704,-0.979623,1.22363,1.56868,
-0.218589,1.55704,-0.458685,0.90444,1.01504,
-0.149706,1.55704,-0.380899,0.957992,1.03925,
-0.080824,1.55704,-0.01628,1.06868,1.07153,
-0.0119416,1.55704,0.017701,1.04769,1.05342,
0.0569409,1.55704,-0.231708,1.43991,1.46401,
0.125823,1.55704,0.261013,1.08084,1.11314,
0.194706,1.55704,0.159426,0.409044,0.443796,
0.263588,1.55704,0.097147,0.357844,0.378508,
0.332471,1.55704,0.239622,0.436736,0.498658,
0.401353,1.55704,0.33783,0.207919,0.397095,
0.470236,1.55704,0.481906,0.409664,0.65315,
0.539118,1.55704,1.33287,0.559769,1.44593,
0.608,1.55704,0.585402,0.140676,0.602296,
0.676883,1.55704,0.680486,0.19122,0.707612,
0.745765,1.55704,1.23658,0.278147,1.27492,
0.814648,1.55704,0.912674,-0.059772,0.924809,
0.88353,1.55704,0.593827,-0.0926862,0.633731,
0.952413,1.55704,0.637821,-0.0280497,0.639982,
1.0213,1.55704,0.74507,-0.169125,0.784395,
1.09018,1.55704,1.08309,-0.616529,1.25296,
1.15906,1.55704,0.405397,-0.200859,0.452641,
1.22794,1.55704,0.61736,-0.519393,0.836145,
1.29682,1.55704,0.572286,-0.510339,0.820211,
1.36571,1.55704,0.497611,-0.347044,0.607784,
1.43459,1.55704,0.367553,-0.200913,0.419007,
1.50347,1.55704,0.623453,-0.32029,0.758972,
1.57235,1.55704,0.120179,-0.0132005,0.17336,
1.64124,1.55704,0.184524,-0.228324,0.296805,
-1.734,1.60153,-0.325382,-0.523862,0.632926,
-1.66512,1.60153,-0.228119,-0.299126,0.387386,
-1.59624,1.60153,-0.307046,-0.439963,0.581926,
-1.52736,1.60153,-0.751839,-0.738449,1.06502,
-1.45847,1.60153,-0.220248,-0.292056,0.379171,
-1.38959,1.60153,-0.435146,-0.444306,0.657732,
-1.32071,1.60153,-0.337717,-0.280228,0.449583,
-1.25183,1.60153,-0.430492,-0.32363,0.556554,
-1.18294,1.60153,-0.671876,-0.570355,0.889459,
-1.11406,1.60153,-0.407406,-0.159186,0.458434,
-1.04518,1.60153,-0.701944,-0.194301,0.820512,
-0.976296,1.60153,-0.397376,-0.0578366,0.405784,
-0.907413,1.60153,-1.22551,-0.448128,1.31495,
-0.838531,1.60153,-0.855288,-0.125089,0.881096,
-0.769648,1.60153,-0.799732,-0.243499,0.838713,
-0.700766,1.60153,-0.884231,-0.0749211,0.888573,
-0.631884,1.60153,-1.17529,0.125763,1.19024,
-0.563001,1.60153,-0.804439,0.140782,0.835783,
-0.494119,1.60153,-0.614362,0.418152,0.745578,
-0.425236,1.60153,-0.437849,0.321731,0.543471,
-0.356354,1.60153,-0.454541,0.481721,0.669147,
-0.287471,1.60153,-0.533135,1.02998,1.16657,
-0.218589,1.60153,-0.288134,0.664557,0.727059,
-0.149706,1.60153,-0.330838,0.732801,0.809399,
-0.080824,1.60153,-0.21717,0.808075,0.83732,
-0.0119416,1.60153,0.266037,1.11518,1.15749,
0.0569409,1.60153,0.081881,0.991512,1.01581,
0.125823,1.60153,0.290164,0.617548,0.686524,
0.194706,1.60153,0.165437,0.550021,0.583466,
0.263588,1.60153,0.346158,0.502887,0.637758,
0.332471,1.60153,0.783525,0.842748,1.15432,
0.401353,1.60153,0.411434,0.404783,0.607538,
0.470236,1.60153,0.450689,0.403098,0.616431,
0.539118,1.60153,0.158629,0.107653,0.193911,
0.608,1.60153,0.786821,0.201169,0.812252,
0.676883,1.60153,1.13953,0.139733,1.15423,
0.745765,1.60153,0.908277,0.0946963,0.92013,
0.814648,1.60153,1.94306,-0.186231,1.97278,
0.88353,1.60153,0.475137,0.0612424,0.493228,
0.952413,1.60153,0.660227,-0.167414,0.685611,
1.0213,1.60153,0.835542,-0.287218,0.884081,
1.09018,1.60153,0.811726,-0.347637,0.883416,
1.15906,1.60153,0.351906,-0.0815357,0.446507,
1.22794,1.60153,0.674509,-1.49507,1.64055,
1.29682,1.60153,0.473388,-0.335853,0.582329,
1.36571,1.60153,0.597841,-0.406371,0.730169,
1.43459,1.60153,0.338567,-0.385356,0.516679,
1.50347,1.60153,0.444701,-0.485296,0.694855,
1.57235,1.60153,0.424651,-0.445001,0.616572,
1.64124,1.60153,0.447185,-0.434182,0.637147,
-1.734,1.64602,-0.274942,-0.377269,0.503862,
-1.66512,1.64602,-0.222557,-0.37357,0.450722,
-1.59624,1.64602,-0.216193,-0.290248,0.362978,
-1.52736,1.64602,-0.206855,-0.320734,0.38531,
-1.45847,1.64602,-0.297393,-0.356216,0.466336,
-1.38959,1.64602,-0.437776,-0.208113,0.536424,
-1.32071,1.64602,-0.29038,-0.759297,0.813344,
-1.25183,1.64602,-0.424712,-0.276758,0.507765,
-1.18294,1.64602,-0.614964,-0.422509,0.751461,
-1.11406,1.64602,-0.362265,-0.272606,0.460747,
-1.04518,1.64602,-0.48646,-0.19324,0.54605,
-0.976296,1.64602,-0.563783,-0.151817,0.591526,
-0.907413,1.64602,-0.821127,-0.385508,0.913168,
-0.838531,1.64602,-0.871524,-0.35957,0.976441,
-0.769648,1.64602,-0.639046,0.0715794,0.653991,
-0.700766,1.64602,-0.778681,0.0450723,0.785879,
-0.631884,1.64602,-0.792115,0.0544868,0.805261,
-0.563001,1.64602,-0.881386,0.212945,0.938348,
-0.494119,1.64602,-0.849444,0.265539,0.893479,
-0.425236,1.64602,-0.488924,0.36822,0.61423,
-0.356354,1.64602,-0.31317,0.430097,0.534882,
-0.287471,1.64602,-0.42682,0.607208,0.74251,
-0.218589,1.64602,-0.431789,1.03951,1.12754,
-0.149706,1.64602,-0.362727,0.90902,0.978801,
-0.080824,1.64602,-0.185407,0.358988,0.406205,
-0.0119416,1.64602,0.127343,1.11212,1.12204,
0.0569409,1.64602,0.218421,0.796702,0.846559,
0.125823,1.64602,0.206845,0.897539,0.923109,
0.194706,1.64602,0.360354,1.06524,1.12504,
0.263588,1.64602,0.206697,0.748116,0.780509,
0.332471,1.64602,0.425825,0.478651,0.651135,
0.401353,1.64602,1.04132,0.838016,1.34426,
0.470236,1.64602,0.197115,0.0115125,0.208315,
0.539118,1.64602,0.527108,0.304001,0.616176,
0.608,1.64602,0.418861,0.253047,0.531164,
0.676883,1.64602,0.516715,0.0407567,0.526057,
0.745765,1.64602,0.898124,0.0685757,0.924544,
0.814648,1.64602,0.576388,-0.0621478,0.604084,
0.88353,1.64602,0.355122,-0.205818,0.413927,
0.952413,1.64602,0.85933,-0.211521,0.89119,
1.0213,1.64602,0.463561,0.0278524,0.486507,
1.09018,1.64602,0.305816,-0.109674,0.339343,
1.15906,1.64602,0.602436,-0.377126,0.771957,
1.22794,1.64602,0.87941,-0.36194,0.963869,
1.29682,1.64602,0.576627,-0.391344,0.767035,
1.36571,1.64602,0.837502,-0.280814,0.891813,
1.43459,1.64602,0.558524,-0.468622,0.743169,
1.50347,1.64602,0.325263,-0.281983,0.435513,
1.57235,1.64602,0.666155,-0.624408,0.920928,
1.64124,1.64602,0.66045,-0.521083,0.853968,
-1.734,1.69051,-0.231052,-0.210979,0.33298,
-1.66512,1.69051,-0.138479,-0.605257,0.638755,
-1.59624,1.69051,-0.311283,-0.403208,0.510919,
-1.52736,1.69051,-0.305581,-0.551467,0.642254,
-1.45847,1.69051,-0.392182,-0.635208,0.74902,
-1.38959,1.69051,0.0927606,-0.930685,0.952688,
-1.32071,1.69051,-0.0276613,-0.0753393,0.131189,
-1.25183,1.69051,-0.541718,-0.494511,0.738315,
-1.18294,1.69051,-0.501056,-0.406277,0.6471,
-1.11406,1.69051,-0.285467,-0.540194,0.613482,
-1.04518,1.69051,-0.587401,-0.52383,0.794061,
-0.976296,1.69051,-0.370433,-0.233333,0.438232,
-0.907413,1.69051,-0.920742,-0.415155,1.01255,
-0.838531,1.69051,-0.580578,-0.174479,0.618654,
-0.769648,1.69051,-0.857152,0.00338705,0.87162,
-0.700766,1.69051,-0.613585,0.0300253,0.625183,
-0.631884,1.69051,-0.820069,0.0411785,0.830682,
-0.563001,1.69051,-0.837375,0.210188,1.02721,
-0.494119,1.69051,-0.895998,0.61645,1.10035,
-0.425236,1.69051,-0.496102,0.156746,0.526954,
-0.356354,1.69051,-0.398053,0.567083,0.694926,
-0.287471,1.69051,-0.380593,0.484925,0.6174,
-0.218589,1.69051,-0.315757,0.529735,0.61939,
-0.149706,1.69051,-0.264318,0.614686,0.671324,
-0.080824,1.69051,-0.0741752,0.34081,0.349016,
-0.0119416,1.69051,0.00456978,0.820218,0.820648,
0.0569409,1.69051,0.125377,0.819201,0.855573,
0.125823,1.69051,0.141621,0.195649,0.253817,
0.194706,1.69051,0.657011,0.709402,0.967005,
0.263588,1.69051,0.351276,0.871464,0.948288,
0.332471,1.69051,0.501343,0.832077,0.97374,
0.401353,1.69051,0.716467,0.669296,0.981515,
0.470236,1.69051,0.66955,0.397322,0.778825,
0.539118,1.69051,0.619845,0.472467,0.791527,
0.608,1.69051,1.01858,0.133159,1.04596,
0.676883,1.69051,0.365934,-8.39258e-005,0.380173,
0.745765,1.69051,0.767854,-0.0947801,0.784746,
0.814648,1.69051,0.619784,-0.00845207,0.623939,
0.88353,1.69051,0.789861,0.0556772,0.798075,
0.952413,1.69051,0.818251,-0.00324278,0.82592,
1.0213,1.69051,0.521111,-0.382605,0.65209,
1.09018,1.69051,0.455132,-0.00465437,0.474127,
1.15906,1.69051,0.485353,-0.121894,0.535986,
1.22794,1.69051,0.684237,-0.37648,0.786945,
1.29682,1.69051,1.1168,-0.351888,1.17182,
1.36571,1.69051,0.357169,-0.191067,0.414491,
1.43459,1.69051,0.607371,-0.226601,0.64882,
1.50347,1.69051,0.674142,-0.548803,0.86941,
1.57235,1.69051,0.534975,-0.479887,0.731513,
1.64124,1.69051,0.507173,-0.330013,0.612581,
-1.734,1.73499,-0.129098,-0.596387,0.614275,
-1.66512,1.73499,-0.146631,-0.213148,0.271702,
-1.59624,1.73499,-0.250314,-0.455784,0.52644,
-1.52736,1.73499,-0.266066,-0.397493,0.484426,
-1.45847,1.73499,-0.291938,-0.499376,0.584523,
-1.38959,1.73499,-0.423093,-0.360118,0.562773,
-1.32071,1.73499,-0.231158,-0.489276,0.561513,
-1.25183,1.73499,-0.336922,-0.0458099,0.403433,
-1.18294,1.73499,-0.491554,-0.697128,0.854429,
-1.11406,1.73499,-0.704203,-0.30975,0.82339,
-1.04518,1.73499,-0.333985,-0.0454625,0.360067,
-0.976296,1.73499,-0.244968,-0.204025,0.318957,
-0.907413,1.73499,-0.885,-0.237252,0.92207,
-0.838531,1.73499,-0.395971,-0.0480133,0.398957,
-0.769648,1.73499,-0.675381,-0.164901,0.709794,
-0.700766,1.73499,-0.708263,0.144669,0.743736,
-0.631884,1.73499,-0.221553,0.165734,0.379569,
-0.563001,1.73499,-0.442786,0.183655,0.480588,
-0.494119,1.73499,-0.667244,0.404496,0.807055,
-0.425236,1.73499,-0.764313,0.416896,0.870889,
-0.356354,1.73499,-0.499676,0.495264,0.70738,
-0.287471,1.73499,-0.3003,0.389014,0.501497,
-0.218589,1.73499,-0.347412,0.683292,0.774397,
-0.149706,1.73499,-0.162568,0.719347,0.7531,
-0.080824,1.73499,-0.150391,0.896874,0.909398,
-0.0119416,1.73499,-0.043175,0.801353,0.808886,
0.0569409,1.73499,0.617036,0.81925,1.02566,
0.125823,1.73499,0.0107398,0.556341,0.572759,
0.194706,1.73499,0.284883,0.396383,0.490181,
0.263588,1.73499,0.26399,0.205786,0.345129,
0.332471,1.73499,0.274176,0.253711,0.374814,
0.401353,1.73499,0.435841,0.301459,0.5333,
0.470236,1.73499,0.526957,0.173522,0.56036,
0.539118,1.73499,0.503672,0.377464,0.668872,
0.608,1.73499,0.657908,0.116264,0.686123,
0.676883,1.73499,0.72992,0.236642,0.768091,
0.745765,1.73499,0.62033,0.0435895,0.652978,
0.814648,1.73499,1.19688,-0.152315,1.21253,
0.88353,1.73499,0.327433,-0.159836,0.375812,
0.952413,1.73499,0.658762,-0.16479,0.686246,
1.0213,1.73499,0.82595,-0.124761,0.83802,
1.09018,1.73499,1.44735,-0.59369,1.56826,
1.15906,1.73499,0.451203,-0.270169,0.527613,
1.22794,1.73499,0.425374,0.0834748,0.466141,
1.29682,1.73499,0.323479,-0.139166,0.522786,
1.36571,1.73499,0.757821,-0.434112,0.888212,
1.43459,1.73499,0.440353,-0.169049,0.476941,
1.50347,1.73499,0.519165,-0.457906,0.696692,
1.57235,1.73499,0.411314,-0.451028,0.620974,
1.64124,1.73499,0.587853,-0.288932,0.655958,
-1.734,1.77948,-0.131083,-0.157401,0.224435,
-1.66512,1.77948,-0.25683,-0.219557,0.361152,
-1.59624,1.77948,-0.333763,-0.415747,0.535327,
-1.52736,1.77948,-0.231479,-0.353064,0.431099,
