X,Y,U,V,absV,
Rectangular zone
-0.682273,0.675977,-1.24531,0.539594,1.3612,
-0.600096,0.675977,-1.21349,0.408618,1.299,
-0.517919,0.675977,-1.30276,0.0604738,1.39655,
-0.435742,0.675977,-1.24569,-0.378998,1.3925,
-0.353566,0.675977,-1.36405,-0.832787,1.67451,
-0.271389,0.675977,-1.55419,-1.03674,1.89763,
-0.189212,0.675977,-1.08989,-0.839992,1.40444,
-0.107035,0.675977,-0.749559,-0.740144,1.07669,
-0.0248578,0.675977,-0.831032,-0.813209,1.17759,
0.0573191,0.675977,-0.590631,-0.754958,1.09558,
0.139496,0.675977,0.273941,-0.601535,0.721521,
0.221673,0.675977,-0.0962761,-1.25676,1.32956,
0.30385,0.675977,-0.205764,-1.49927,1.53309,
0.386027,0.675977,0.0114948,-1.24886,1.25975,
0.468204,0.675977,-0.0406747,-0.831299,0.839315,
0.550381,0.675977,-0.289279,-0.349628,0.664137,
0.632558,0.675977,-0.124586,0.502961,0.54558,
0.714735,0.675977,-0.0318476,0.724553,0.74996,
0.796911,0.675977,0.183942,0.984668,1.00332,
0.879088,0.675977,-0.261547,0.467948,0.544128,
0.961265,0.675977,0.338492,0.85003,0.924729,
1.04344,0.675977,0.353032,0.594433,0.765527,
1.12562,0.675977,0.519584,0.52996,0.757285,
1.2078,0.675977,0.482507,0.453555,0.669362,
1.28997,0.675977,0.314131,0.296048,0.47962,
1.37215,0.675977,0.10029,0.32176,0.438001,
1.45433,0.675977,0.119448,0.357436,0.492642,
1.5365,0.675977,0.199789,0.257907,0.327743,
1.61868,0.675977,0.515591,0.259063,0.577552,
1.70086,0.675977,0.209986,0.164482,0.308032,
1.78303,0.675977,0.1145,0.0529468,0.147501,
1.86521,0.675977,-0.368859,0.107395,0.396483,
1.94739,0.675977,0.308132,0.173878,0.353908,
2.02957,0.675977,0.182615,0.0754267,0.253829,
-1.9971,0.73743,-0.20073,0.244977,0.371234,
-1.91493,0.73743,-0.318956,0.0483861,0.32271,
-1.83275,0.73743,-0.676183,0.130828,0.692633,
-1.75057,0.73743,-0.648916,0.374632,0.761405,
-1.6684,0.73743,-0.215385,0.242301,0.334887,
-1.58622,0.73743,-0.572245,0.385992,0.69106,
-1.50404,0.73743,-0.588171,0.333406,0.698873,
-1.42187,0.73743,-0.471867,0.637745,0.800665,
-1.33969,0.73743,-0.677693,0.696931,0.972136,
-1.25751,0.73743,-0.7906,0.757439,1.09496,
-1.17533,0.73743,-1.03408,0.971183,1.42372,
-1.09316,0.73743,-0.959576,1.17358,1.51693,
-1.01098,0.73743,-0.711114,1.18057,1.38173,
-0.928804,0.73743,-1.00108,1.29961,1.65415,
-0.846627,0.73743,-1.06365,1.19949,1.60746,
-0.76445,0.73743,-0.938759,1.2166,1.54424,
-0.682273,0.73743,-1.11625,0.608073,1.29843,
-0.600096,0.73743,-0.809067,0.346484,0.912063,
-0.517919,0.73743,-1.14631,-0.0281091,1.21065,
-0.435742,0.73743,-1.01425,-0.306291,1.14092,
-0.353566,0.73743,-1.81095,-1.20348,2.24321,
-0.271389,0.73743,-2.20361,-1.54813,2.71396,
-0.189212,0.73743,-1.8637,-1.56594,2.50071,
-0.107035,0.73743,-1.06704,-1.279,1.754,
-0.0248578,0.73743,-0.85275,-0.944523,1.33473,
0.0573191,0.73743,-0.974828,-0.849076,1.29276,
0.139496,0.73743,0.304376,-0.605818,0.713027,
0.221673,0.73743,-0.269465,-1.74869,1.7959,
0.30385,0.73743,-0.186518,-1.56954,1.58209,
0.386027,0.73743,-0.0641586,-1.36234,1.38513,
0.468204,0.73743,-0.459163,-0.813432,1.01748,
0.550381,0.73743,-0.641419,-0.133181,0.668056,
0.632558,0.73743,-0.715266,0.41588,0.827474,
0.714735,0.73743,-0.130049,0.45552,0.478191,
0.796911,0.73743,-0.320769,0.771382,0.857326,
0.879088,0.73743,0.113509,0.791093,0.809185,
0.961265,0.73743,0.0503407,0.805156,0.814711,
1.04344,0.73743,0.208524,0.706772,0.737041,
1.12562,0.73743,0.172101,0.764191,0.803451,
1.2078,0.73743,0.129289,0.422432,0.445059,
1.28997,0.73743,0.304915,0.260692,0.460132,
1.37215,0.73743,0.202129,0.288592,0.440888,
1.45433,0.73743,0.173585,0.273646,0.327706,
1.5365,0.73743,0.429665,0.49255,0.667652,
1.61868,0.73743,0.0121138,0.305724,0.32508,
1.70086,0.73743,0.156197,0.270066,0.314739,
1.78303,0.73743,0.101192,0.155468,0.212755,
1.86521,0.73743,0.275012,0.231687,0.367041,
1.94739,0.73743,0.349856,0.103822,0.422403,
2.02957,0.73743,-0.0259195,0.10997,0.129919,
-1.9971,0.798882,-0.0547655,0.330121,0.356359,
-1.91493,0.798882,-0.467435,0.0802893,0.479301,
-1.83275,0.798882,-0.171213,-0.0135284,0.178606,
-1.75057,0.798882,-0.273964,0.340345,0.458217,
-1.6684,0.798882,-0.491194,0.444315,0.671161,
-1.58622,0.798882,-0.658767,0.42032,0.792493,
-1.50404,0.798882,-0.153571,0.498847,0.533107,
-1.42187,0.798882,-0.198783,0.749184,0.775615,
-1.33969,0.798882,-0.794938,0.787117,1.12381,
-1.25751,0.798882,-0.761356,0.993941,1.26336,
-1.17533,0.798882,-0.763472,1.05218,1.30179,
-1.09316,0.798882,-0.714449,1.06409,1.2835,
-1.01098,0.798882,-0.779663,1.22282,1.45028,
-0.928804,0.798882,-0.922997,1.25093,1.55468,
-0.846627,0.798882,-0.915362,1.22594,1.53083,
-0.76445,0.798882,-0.814303,1.07355,1.34777,
-0.682273,0.798882,-0.590512,0.879989,1.07242,
-0.600096,0.798882,-0.659124,0.199486,0.696912,
-0.517919,0.798882,-1.10237,-0.0776969,1.10909,
-0.435742,0.798882,-0.900788,-0.386142,1.17858,
-0.353566,0.798882,-1.81712,-1.38593,2.35951,
-0.271389,0.798882,-2.43076,-1.69067,2.96377,
-0.189212,0.798882,-2.04923,-1.68483,2.70823,
-0.107035,0.798882,-1.31243,-1.78032,2.27688,
-0.0248578,0.798882,-0.98535,-1.63172,1.93922,
0.0573191,0.798882,-0.727908,-1.19148,1.42915,
0.139496,0.798882,-0.362683,-1.47862,1.56333,
0.221673,0.798882,-0.41191,-1.86005,1.93454,
0.30385,0.798882,-0.672431,-1.63002,1.80435,
0.386027,0.798882,-0.546809,-1.50193,1.62805,
0.468204,0.798882,-1.03656,-0.736185,1.31908,
0.550381,0.798882,-0.638714,-0.280217,0.723347,
0.632558,0.798882,-0.576791,0.149778,0.645225,
0.714735,0.798882,-0.533789,0.373011,0.682344,
0.796911,0.798882,-0.275574,0.619951,0.684186,
0.879088,0.798882,-0.0657556,0.874699,0.889739,
0.961265,0.798882,0.104355,0.752974,0.766402,
1.04344,0.798882,-0.0732177,0.463064,0.4692,
1.12562,0.798882,0.352317,0.55437,0.682867,
1.2078,0.798882,-0.141807,0.604033,0.645008,
1.28997,0.798882,-0.113748,0.440119,0.470482,
1.37215,0.798882,0.108139,0.401965,0.458587,
1.45433,0.798882,0.225765,0.354426,0.432127,
1.5365,0.798882,0.561952,0.325697,0.657564,
1.61868,0.798882,0.246839,0.241207,0.345178,
1.70086,0.798882,-0.0110064,0.185172,0.186436,
1.78303,0.798882,-0.0485043,0.119638,0.133744,
1.86521,0.798882,0.086472,0.094595,0.249893,
1.94739,0.798882,0.374901,0.0184249,0.388176,
2.02957,0.798882,0.380426,0.105353,0.413005,
-1.9971,0.860335,-0.283425,0.158899,0.36363,
-1.91493,0.860335,-0.373725,0.0192557,0.374242,
-1.83275,0.860335,-0.286282,0.213363,0.41145,
-1.75057,0.860335,-0.365817,0.390123,0.537202,
-1.6684,0.860335,-0.132746,0.306182,0.344651,
-1.58622,0.860335,-0.617105,0.356751,0.719068,
-1.50404,0.860335,-0.3693,0.614714,0.722439,
-1.42187,0.860335,-0.497438,0.656006,0.830775,
-1.33969,0.860335,-0.726169,0.812074,1.0895,
-1.25751,0.860335,-0.358839,0.97772,1.04237,
-1.17533,0.860335,-0.525223,1.00005,1.13543,
-1.09316,0.860335,-0.652932,1.0995,1.28425,
-1.01098,0.860335,-0.472758,1.203,1.30323,
-0.928804,0.860335,-0.597524,1.28917,1.44642,
-0.846627,0.860335,-0.606652,1.13163,1.32013,
-0.76445,0.860335,-0.701994,1.07027,1.30136,
-0.682273,0.860335,-0.1419,0.641587,0.705564,
-0.600096,0.860335,-0.309478,0.299948,0.449291,
-0.517919,0.860335,-0.507555,-0.0699055,0.527844,
-0.435742,0.860335,-0.291989,-0.529866,0.840134,
-0.353566,0.860335,-1.28802,-1.27374,1.93224,
-0.271389,0.860335,-2.42076,-1.6943,2.95977,
-0.189212,0.860335,-1.63032,-1.72716,2.46042,
-0.107035,0.860335,-0.882511,-1.83223,2.06584,
-0.0248578,0.860335,-1.09693,-2.22786,2.48492,
0.0573191,0.860335,-0.924806,-2.05738,2.26189,
0.139496,0.860335,-0.806875,-2.11488,2.2681,
0.221673,0.860335,-0.684603,-1.99042,2.12712,
0.30385,0.860335,-0.835776,-1.82886,2.05494,
0.386027,0.860335,-1.14343,-1.11435,1.59976,
0.468204,0.860335,-1.15316,-0.598937,1.31788,
0.550381,0.860335,-0.899301,-0.348326,0.989337,
0.632558,0.860335,-0.869,0.00911766,0.888407,
0.714735,0.860335,-0.885666,0.32289,0.943041,
0.796911,0.860335,-0.163868,0.427437,0.484654,
0.879088,0.860335,-0.234478,0.650023,0.709306,
0.961265,0.860335,-0.0292267,0.675095,0.704294,
1.04344,0.860335,-0.148888,0.921095,0.959917,
1.12562,0.860335,-0.10882,0.564541,0.603496,
1.2078,0.860335,-0.0498386,0.544422,0.631658,
1.28997,0.860335,0.058764,0.579472,0.590701,
1.37215,0.860335,0.208089,0.431793,0.482247,
1.45433,0.860335,0.1945,0.415988,0.460697,
1.5365,0.860335,0.252152,0.291112,0.410009,
1.61868,0.860335,0.0636708,0.239018,0.290071,
1.70086,0.860335,-0.115916,0.177992,0.383298,
1.78303,0.860335,0.379856,0.250953,0.457275,
1.86521,0.860335,-0.210052,-0.0523814,0.271182,
1.94739,0.860335,-0.154889,0.305633,0.342671,
2.02957,0.860335,0.346307,0.101163,0.398513,
-1.9971,0.921787,-0.188428,0.241573,0.307379,
-1.91493,0.921787,-0.164985,0.321611,0.39296,
-1.83275,0.921787,-0.291391,0.222568,0.493467,
-1.75057,0.921787,-0.350547,0.276422,0.474447,
-1.6684,0.921787,-0.409755,0.390255,0.565904,
-1.58622,0.921787,-0.873352,-0.00653692,0.917433,
-1.50404,0.921787,-0.45587,0.716188,0.852404,
-1.42187,0.921787,-0.32466,0.866798,0.925727,
-1.33969,0.921787,-0.680798,0.936843,1.16036,
-1.25751,0.921787,-0.421914,0.933,1.03099,
-1.17533,0.921787,-0.247423,1.1505,1.24183,
-1.09316,0.921787,-0.487202,1.31872,1.40622,
-1.01098,0.921787,-0.584816,1.22408,1.35934,
-0.928804,0.921787,-0.4157,1.45743,1.51574,
-0.846627,0.921787,-0.256917,1.16523,1.2208,
-0.76445,0.921787,-0.364831,1.07038,1.14985,
-0.682273,0.921787,-0.0922708,0.730801,0.806283,
-0.600096,0.921787,-0.111903,0.488419,0.627297,
-0.517919,0.921787,-0.0405462,-0.231538,0.494295,
-0.435742,0.921787,0.0513086,-0.598322,0.638559,
-0.353566,0.921787,-0.369819,-0.952367,1.09175,
-0.271389,0.921787,-0.451943,-1.41766,1.49494,
-0.189212,0.921787,-0.969871,-1.94242,2.1776,
-0.107035,0.921787,-1.06727,-1.91612,2.20452,
-0.0248578,0.921787,-1.06781,-2.23769,2.4813,
0.0573191,0.921787,-0.915869,-2.20856,2.40405,
0.139496,0.921787,-0.858349,-2.16435,2.32933,
0.221673,0.921787,-1.11725,-1.93158,2.2649,
0.30385,0.921787,-1.39437,-1.57048,2.11753,
0.386027,0.921787,-1.15018,-1.19968,1.6726,
0.468204,0.921787,-1.0721,-0.869193,1.38144,
0.550381,0.921787,-1.00673,-0.474565,1.11304,
0.632558,0.921787,-0.889822,-0.0192866,0.89689,
0.714735,0.921787,-0.864934,0.254848,0.932295,
0.796911,0.921787,-0.40251,0.317794,0.534582,
0.879088,0.921787,-0.570986,0.519358,0.780502,
0.961265,0.921787,-0.219179,0.581018,0.647412,
1.04344,0.921787,0.0512222,0.56307,0.5723,
1.12562,0.921787,0.0742039,0.465862,0.588254,
1.2078,0.921787,-0.207033,0.628829,0.677918,
1.28997,0.921787,0.17694,0.476453,0.544978,
1.37215,0.921787,0.126146,0.532313,0.567655,
1.45433,0.921787,0.343653,0.413529,0.567321,
1.5365,0.921787,0.0367028,0.265735,0.270972,
1.61868,0.921787,-0.0488893,0.355811,0.365098,
1.70086,0.921787,-0.227092,0.354061,0.433491,
1.78303,0.921787,-0.14081,0.180756,0.287227,
1.86521,0.921787,-0.172311,0.522484,0.636332,
1.94739,0.921787,0.131187,0.163361,0.302042,
2.02957,0.921787,0.128212,0.0772583,0.230743,
-1.9971,0.98324,-0.204147,0.22679,0.313354,
-1.91493,0.98324,-0.377129,0.218646,0.473892,
-1.83275,0.98324,0.050612,0.20055,0.223982,
-1.75057,0.98324,-0.023866,0.0622935,0.0695723,
-1.6684,0.98324,-0.129456,0.73115,0.750822,
-1.58622,0.98324,-0.334012,0.468441,0.594791,
-1.50404,0.98324,-0.191868,0.709957,0.742052,
-1.42187,0.98324,-0.393208,0.753765,0.859652,
-1.33969,0.98324,-0.64585,0.847829,1.07053,
-1.25751,0.98324,-0.177826,0.945896,0.979888,
-1.17533,0.98324,-0.0506159,1.14699,1.15276,
-1.09316,0.98324,-0.395299,1.09363,1.16988,
-1.01098,0.98324,-0.457862,1.06579,1.16588,
-0.928804,0.98324,-0.2813,1.19088,1.2302,
-0.846627,0.98324,0.159919,0.942375,0.97359,
-0.76445,0.98324,0.0658032,0.957077,1.0036,
-0.682273,0.98324,0.304757,0.467593,0.700002,
-0.600096,0.98324,0.456104,0.309925,0.564026,
-0.517919,0.98324,0.357412,-0.230928,0.523529,
-0.435742,0.98324,0.778893,-0.174246,0.800053,
-0.353566,0.98324,-0.167655,-1.00062,1.07426,
-0.271389,0.98324,-0.407423,-1.37809,1.46768,
-0.189212,0.98324,-0.910605,-1.93256,2.15558,
-0.107035,0.98324,-1.04935,-2.06002,2.3426,
-0.0248578,0.98324,-1.08723,-2.52546,2.74966,
0.0573191,0.98324,-0.477157,-2.16808,2.24307,
0.139496,0.98324,-0.945323,-2.07846,2.28338,
0.221673,0.98324,-1.02166,-1.95816,2.24169,
0.30385,0.98324,-1.43022,-1.51432,2.08739,
0.386027,0.98324,-1.03308,-1.2308,1.60696,
0.468204,0.98324,-1.03926,-0.797075,1.3261,
0.550381,0.98324,-0.994542,-0.603469,1.16632,
0.632558,0.98324,-0.936402,-0.251641,0.988692,
0.714735,0.98324,-1.14695,-0.0103915,1.14819,
0.796911,0.98324,-0.827486,0.329312,0.899034,
0.879088,0.98324,-0.894774,0.700393,1.14706,
0.961265,0.98324,-0.366825,0.479883,0.625431,
1.04344,0.98324,0.0877443,0.613799,0.640351,
1.12562,0.98324,-0.399347,0.4495,0.604366,
1.2078,0.98324,0.235692,0.502142,0.580921,
1.28997,0.98324,0.040151,0.390602,0.397244,
1.37215,0.98324,0.125048,0.437806,0.477373,
1.45433,0.98324,-0.173493,0.316846,0.382981,
1.5365,0.98324,-0.0140088,0.289398,0.291474,
1.61868,0.98324,-0.00705404,0.135093,0.135605,
1.70086,0.98324,-0.158504,0.29728,0.358143,
1.78303,0.98324,0.015523,0.155286,0.157134,
1.86521,0.98324,-0.128951,0.181512,0.347546,
1.94739,0.98324,0.214123,-0.00329669,0.22006,
2.02957,0.98324,0.114424,0.118872,0.178198,
-1.9971,1.04469,-0.356224,0.113956,0.388314,
-1.91493,1.04469,-0.132805,0.198296,0.404533,
-1.83275,1.04469,-0.265194,0.287803,0.437364,
-1.75057,1.04469,-0.178084,0.520873,0.553962,
-1.6684,1.04469,-0.284504,0.840985,0.909773,
-1.58622,1.04469,-0.304089,0.617523,0.70346,
-1.50404,1.04469,-0.532165,0.629397,0.836623,
-1.42187,1.04469,-0.438495,0.827204,0.939596,
-1.33969,1.04469,-0.268359,0.798907,0.843079,
-1.25751,1.04469,-0.403811,0.891657,1.01787,
-1.17533,1.04469,-0.179685,1.09164,1.13002,
-1.09316,1.04469,0.120716,1.0925,1.10968,
-1.01098,1.04469,-0.312584,1.39664,1.43876,
-0.928804,1.04469,0.189228,1.06264,1.10592,
-0.846627,1.04469,0.162845,0.962162,1.00772,
-0.76445,1.04469,0.346043,0.860601,0.942262,
-0.682273,1.04469,0.444651,0.467135,0.706717,
-0.600096,1.04469,0.512549,0.376374,0.638258,
-0.517919,1.04469,0.303519,-0.0913741,0.320845,
-0.435742,1.04469,0.451209,-0.468502,0.696646,
-0.353566,1.04469,0.286067,-1.07665,1.21429,
-0.271389,1.04469,0.517484,-1.2854,1.46378,
-0.189212,1.04469,0.0999063,-1.77632,1.80924,
-0.107035,1.04469,-0.186482,-1.96435,2.02078,
-0.0248578,1.04469,-0.444379,-2.07252,2.13077,
0.0573191,1.04469,-0.304575,-2.12342,2.15317,
0.139496,1.04469,-0.543374,-2.10412,2.19414,
0.221673,1.04469,-0.982737,-1.97476,2.20935,
0.30385,1.04469,-1.19721,-1.68954,2.07415,
0.386027,1.04469,-1.46306,-1.24654,1.92596,
0.468204,1.04469,-0.989828,-0.82538,1.34417,
0.550381,1.04469,-0.688584,-0.734947,1.01984,
0.632558,1.04469,-1.02582,-0.0264931,1.02972,
0.714735,1.04469,-0.970759,0.455802,1.07435,
0.796911,1.04469,-0.911248,0.263573,0.956414,
0.879088,1.04469,-0.641212,0.298782,0.725463,
0.961265,1.04469,-0.181531,0.263417,0.480136,
1.04344,1.04469,-0.0678167,0.491779,0.499708,
1.12562,1.04469,-0.176419,0.551306,0.589123,
1.2078,1.04469,-0.219337,0.447121,0.523603,
1.28997,1.04469,0.0624148,0.34984,0.420386,
1.37215,1.04469,0.273248,0.492174,0.59187,
1.45433,1.04469,0.0267242,0.483963,0.511142,
1.5365,1.04469,-0.128348,0.331877,0.419971,
1.61868,1.04469,-0.0371231,0.355067,0.373059,
1.70086,1.04469,0.0814321,0.0850707,0.301374,
1.78303,1.04469,-0.157517,0.140547,0.274549,
1.86521,1.04469,0.0910261,-0.0306019,0.0989935,
1.94739,1.04469,0.223464,-0.0979701,0.2695,
2.02957,1.04469,0.104085,0.0854343,0.275289,
-1.9971,1.10614,-0.121114,0.13797,0.261369,
-1.91493,1.10614,-0.442219,0.287875,0.558006,
-1.83275,1.10614,0.0951131,0.435198,0.445659,
-1.75057,1.10614,-0.245455,0.403724,0.474613,
-1.6684,1.10614,-0.312175,0.489299,0.598104,
-1.58622,1.10614,-0.150456,0.550652,0.588355,
-1.50404,1.10614,-0.248563,0.713355,0.776458,
-1.42187,1.10614,-0.637317,0.861025,1.0796,
-1.33969,1.10614,-0.194541,0.856765,0.95732,
-1.25751,1.10614,0.0798748,0.85351,0.864218,
-1.17533,1.10614,-0.195792,0.866976,0.916851,
-1.09316,1.10614,0.184097,0.941522,0.964502,
-1.01098,1.10614,-0.193736,1.01557,1.05202,
-0.928804,1.10614,-0.0475339,1.05419,1.06586,
-0.846627,1.10614,0.439744,1.06109,1.14873,
-0.76445,1.10614,0.60948,0.748804,0.974263,
-0.682273,1.10614,0.457752,0.674148,0.870859,
-0.600096,1.10614,0.667699,0.362201,0.797315,
-0.517919,1.10614,0.718007,0.110372,0.771158,
-0.435742,1.10614,0.330647,-0.384037,0.54026,
-0.353566,1.10614,0.657585,-0.994828,1.21414,
-0.271389,1.10614,0.614408,-1.30715,1.47053,
-0.189212,1.10614,0.257498,-1.52603,1.55099,
-0.107035,1.10614,0.285213,-1.87814,1.90009,
-0.0248578,1.10614,-0.61882,-1.87049,1.97034,
0.0573191,1.10614,-0.417587,-1.90556,1.95702,
0.139496,1.10614,-0.782568,-1.96368,2.13133,
0.221673,1.10614,-0.973659,-1.85063,2.09701,
0.30385,1.10614,-0.938498,-1.71848,1.96185,
0.386027,1.10614,-1.29703,-1.0795,1.68752,
0.468204,1.10614,-1.0253,-1.04776,1.47056,
0.550381,1.10614,-1.32887,-0.793842,1.55154,
0.632558,1.10614,-0.947047,-0.278343,0.987302,
0.714735,1.10614,-0.846614,-0.100553,0.861343,
0.796911,1.10614,-0.929878,0.0763741,0.934503,
0.879088,1.10614,-0.691048,0.295471,0.759607,
0.961265,1.10614,-0.698071,0.667675,0.967059,
1.04344,1.10614,-0.139915,0.327462,0.396733,
1.12562,1.10614,-0.214907,0.312425,0.404063,
1.2078,1.10614,-0.349949,0.505808,0.647517,
1.28997,1.10614,-0.131715,0.339735,0.428011,
1.37215,1.10614,0.246192,0.808641,0.848784,
1.45433,1.10614,-0.0778491,0.347915,0.406529,
1.5365,1.10614,-0.282697,0.414937,0.502332,
1.61868,1.10614,-0.00805788,0.522339,0.536342,
1.70086,1.10614,-0.0755116,0.286939,0.449234,
1.78303,1.10614,-0.147574,-0.170341,0.239178,
1.86521,1.10614,0.114296,0.142561,0.219679,
1.94739,1.10614,0.095619,0.199188,0.343451,
2.02957,1.10614,-0.0284035,0.124048,0.127981,
-1.9971,1.1676,-0.551938,0.205152,0.606439,
-1.91493,1.1676,-0.360594,0.302043,0.493946,
-1.83275,1.1676,0.124751,0.363766,0.431104,
-1.75057,1.1676,-0.389498,0.369771,0.567049,
-1.6684,1.1676,-0.00357394,0.37294,0.40837,
-1.58622,1.1676,-0.420409,0.664533,0.799514,
-1.50404,1.1676,0.157087,0.670535,0.694832,
-1.42187,1.1676,-0.226272,0.819317,0.894337,
-1.33969,1.1676,-0.344541,0.910655,1.0185,
-1.25751,1.1676,-0.212212,0.83119,0.883709,
-1.17533,1.1676,-0.227577,0.975979,1.01405,
-1.09316,1.1676,-0.211085,0.942932,0.977072,
-1.01098,1.1676,0.00383157,0.874291,0.912232,
-0.928804,1.1676,0.392488,0.868317,0.991501,
-0.846627,1.1676,0.476964,0.610456,0.798046,
-0.76445,1.1676,0.491587,0.538865,0.743156,
-0.682273,1.1676,0.0730296,1.08145,1.08638,
-0.600096,1.1676,1.03699,0.25057,1.07138,
-0.517919,1.1676,0.696954,0.039714,0.773684,
-0.435742,1.1676,0.664934,-0.491969,0.845993,
-0.353566,1.1676,0.75344,-0.903052,1.20895,
-0.271389,1.1676,0.484223,-1.39395,1.47882,
-0.189212,1.1676,0.488957,-1.47091,1.55007,
-0.107035,1.1676,0.327763,-1.83196,1.87284,
-0.0248578,1.1676,-0.481652,-1.98541,2.05503,
0.0573191,1.1676,-0.373397,-1.82957,1.87452,
0.139496,1.1676,-0.860424,-1.86323,2.05461,
0.221673,1.1676,-0.926038,-1.69654,1.93385,
0.30385,1.1676,-1.04578,-1.55081,1.87962,
0.386027,1.1676,-0.859511,-1.09859,1.39625,
0.468204,1.1676,-0.997668,-0.919688,1.40619,
0.550381,1.1676,-0.98261,-0.327049,1.11359,
0.632558,1.1676,-0.948354,-0.256113,0.987613,
0.714735,1.1676,-0.398344,-0.302668,0.516395,
0.796911,1.1676,-0.404155,-0.0761132,0.417469,
0.879088,1.1676,-0.64515,-0.0252067,0.767734,
0.961265,1.1676,-0.367921,0.139267,0.502825,
1.04344,1.1676,-0.359408,-0.0178117,0.447271,
1.12562,1.1676,-0.257538,0.442177,0.515348,
1.2078,1.1676,-0.157551,0.531985,0.588759,
1.28997,1.1676,-0.182684,0.413795,0.469311,
1.37215,1.1676,0.157182,0.420145,0.448912,
1.45433,1.1676,-0.00946743,0.304831,0.400493,
1.5365,1.1676,-0.149566,0.231238,0.285554,
1.61868,1.1676,0.107656,0.229272,0.339123,
1.70086,1.1676,-0.275689,0.32176,0.468126,
1.78303,1.1676,-0.0444948,0.288145,0.389118,
1.86521,1.1676,0.142464,0.277348,0.540642,
1.94739,1.1676,-0.0335709,0.12641,0.217257,
2.02957,1.1676,0.0113571,0.188477,0.290223,
-1.9971,1.22905,-0.187942,0.393271,0.580057,
-1.91493,1.22905,0.0881433,0.384252,0.464314,
-1.83275,1.22905,0.0436654,0.259958,0.324441,
-1.75057,1.22905,-0.267482,0.401635,0.498657,
-1.6684,1.22905,-0.153206,0.577962,0.615157,
-1.58622,1.22905,0.142744,0.917711,0.933682,
-1.50404,1.22905,-0.185991,0.543554,0.586827,
-1.42187,1.22905,0.00834174,0.680734,0.710834,
-1.33969,1.22905,-0.137625,0.75905,0.794538,
-1.25751,1.22905,-0.156563,0.804919,0.841222,
-1.17533,1.22905,-0.234784,0.797257,0.832793,
-1.09316,1.22905,0.297153,0.896983,0.975416,
-1.01098,1.22905,0.31281,0.633417,0.707728,
-0.928804,1.22905,0.589443,0.752099,0.968198,
-0.846627,1.22905,0.525823,0.566356,0.789464,
-0.76445,1.22905,0.631552,0.539642,0.856808,
-0.682273,1.22905,0.846917,0.299143,0.923855,
-0.600096,1.22905,0.613054,0.0834433,0.619707,
-0.517919,1.22905,0.526215,-0.172641,0.587313,
-0.435742,1.22905,0.738842,-0.46114,0.873452,
-0.353566,1.22905,0.381665,-0.889571,1.00372,
-0.271389,1.22905,0.621463,-0.959478,1.17203,
-0.189212,1.22905,0.191658,-1.31849,1.33274,
-0.107035,1.22905,0.321449,-1.6515,1.68898,
-0.0248578,1.22905,0.347645,-1.71682,1.75538,
0.0573191,1.22905,-0.305735,-1.66314,1.69115,
0.139496,1.22905,-0.477198,-0.949303,1.06501,
0.221673,1.22905,-0.92264,-1.6848,1.921,
0.30385,1.22905,-1.06785,-1.45538,1.81146,
0.386027,1.22905,-0.784895,-1.22075,1.45241,
0.468204,1.22905,-0.997558,-0.863643,1.32877,
0.550381,1.22905,-0.739633,-0.649971,1.00045,
0.632558,1.22905,-0.807672,-0.431127,0.959996,
0.714735,1.22905,-0.680287,-0.0602163,0.683058,
0.796911,1.22905,-0.578028,0.310814,0.680025,
0.879088,1.22905,-1.02755,0.213783,1.04968,
0.961265,1.22905,-0.335029,0.530187,0.688587,
1.04344,1.22905,-0.356922,0.308644,0.475058,
1.12562,1.22905,-0.405359,0.323105,0.527574,
1.2078,1.22905,0.334336,0.240118,0.554448,
1.28997,1.22905,-0.127255,0.502228,0.540596,
1.37215,1.22905,-0.246178,0.373525,0.480502,
1.45433,1.22905,-0.294052,0.276449,0.411481,
1.5365,1.22905,-0.102995,0.372607,0.447295,
1.61868,1.22905,-0.0685893,0.150609,0.168636,
1.70086,1.22905,-0.336032,0.243263,0.459191,
1.78303,1.22905,-0.1726,0.257375,0.345275,
1.86521,1.22905,-0.173004,0.251106,0.326101,
1.94739,1.22905,0.0482976,0.339246,0.384965,
2.02957,1.22905,-0.0484575,0.281947,0.339076,
-1.9971,1.2905,-0.207746,0.355647,0.456884,
-1.91493,1.2905,-0.404074,0.258888,0.493793,
-1.83275,1.2905,-0.328587,0.27453,0.434709,
-1.75057,1.2905,-0.00465195,0.529232,0.530816,
-1.6684,1.2905,-0.0854509,0.391135,0.461972,
-1.58622,1.2905,0.0978563,0.638003,0.659446,
-1.50404,1.2905,0.192956,0.60553,0.658367,
-1.42187,1.2905,0.0900989,0.719055,0.752161,
-1.33969,1.2905,-0.171127,0.58522,0.624719,
-1.25751,1.2905,0.268939,0.80466,0.850677,
-1.17533,1.2905,-0.246382,0.643032,0.697407,
-1.09316,1.2905,0.330243,0.783958,0.851437,
-1.01098,1.2905,0.283851,0.718224,0.783434,
-0.928804,1.2905,0.167099,0.50664,0.546495,
-0.846627,1.2905,0.650863,0.589735,0.905675,
-0.76445,1.2905,0.753397,0.476409,0.900665,
-0.682273,1.2905,0.758134,0.28431,0.814677,
-0.600096,1.2905,0.951528,0.185102,0.981519,
-0.517919,1.2905,1.13099,-0.0897222,1.15223,
-0.435742,1.2905,1.40537,-0.279288,1.43322,
